LOCALITY_,PRIME_DPS_,NAME,PRINT_NAME,NAME_2,POPULATION,PERIM_FT,AREA_SQ_FT,SOURCE,UPDATE_,NOTES,SHAPE_AREA,SHAPE_LEN,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
414,81710,Whitesboro village,Whitesboro,NA,3437,26128,NA,NGRID,2000,NA,2767513.39439,7964.17330113,0,0,0,0,0,0,0,0
418,23745,Elba village,Elba,NA,521,23068,NA,NGRID,2000,NA,2637081.73931,7031.13944439,0,0,0,0,0,0,0,0
419,76760,Van Buren town,Van Buren,NA,10134,153810,NA,NYSEG,2000,NA,89838843.0797,46882.7293316,0,0,0,0,0,0,0,0
420,06046,Bergen village,Bergen,NA,843,25753,NA,Municipal,2000,NA,1563614.28677,7849.60318921,0,0,0,0,0,0,0,0
424,58354,Pittsford village,Pittsford,NA,1513,18210,NA,RGE,2000,NA,1775931.69646,5550.52916747,0,0,0,0,0,0,0,0
425,65244,Saratoga town,Saratoga,NA,3366,167763,NA,NGRID,2000,NA,108640852.133,51134.4482889,0,0,0,0,0,0,0,0
428,84099,Yorkville village,Yorkville,NA,2145,20714,NA,NGRID,2000,NA,1488182.27278,6313.74957796,0,0,0,0,0,0,0,0
429,54155,Oakfield village,Oakfield,NA,1413,17191,NA,NGRID,2000,NA,1694726.12907,5239.74057096,0,0,0,0,0,0,0,0
431,20731,Dolgeville village,Dolgeville,T Oppenheim,2121,30054,NA,NGRID,2000,NA,4822935.54746,9160.70134282,0,0,0,0,0,0,0,0
432,65750,Schuylerville village,Schuylerville,NA,1146,16446,NA,NGRID,2000,NA,1461418.52887,5012.81708448,0,0,0,0,0,0,0,0
435,46206,Mayfield village,Mayfield,NA,841,22586,NA,NGRID,2000,NA,2827155.71588,6884.23173559,0,0,0,0,0,0,0,0
436,24603,Ephratah town,Ephratah,NA,1721,136129,NA,NGRID,2000,NA,101967869.807,41492.7413845,0,0,0,0,0,0,0,0
437,16573,Clyde village,Clyde,NA,2250,31787,NA,NYSEG,2000,NA,5871434.92216,9689.13006284,0,0,0,0,0,0,0,0
439,11913,Camillus town,Camillus,NA,22216,150587,NA,NGRID,2000,NA,88202916.2298,45900.1837123,0,0,0,0,0,0,0,0
441,77431,Victory Mills village,Victory Mills,NA,560,19015,NA,NGRID,2000,NA,1385048.35658,5795.739582,0,0,0,0,0,0,0,0
442,12188,Canastota village,Canastota,NA,4467,45353,NA,NGRID,2000,NA,8583079.46164,13824.1058125,0,0,0,0,0,0,0,0
444,44149,Macedon village,Macedon,NA,1475,28154,NA,NYSEG,2000,NA,3180427.11023,8581.52579295,0,0,0,0,0,0,0,0
448,43962,Lyons village,Lyons,NA,3677,47848,NA,NYSEG,2000,NA,10747703.6403,14584.6814202,0,0,0,0,0,0,0,0
449,46602,Mentz town,Mentz,NA,1210,113519,NA,NYSEG,2000,NA,41891949.49,34601.7167699,0,0,0,0,0,0,0,0
451,27199,Frankfort town,Frankfort,NA,4814,143845,NA,NGRID,2000,NA,93864303.5174,43844.6758281,0,0,0,0,0,0,0,0
452,78113,Wampsville village,Wampsville,NA,565,25803,NA,NGRID,2000,NA,2841926.5685,7865.03150891,0,0,0,0,0,0,0,0
454,04726,Batavia town,Batavia,NA,6926,214780,NA,NGRID,2000,NA,125873060.468,65465.8216264,0,0,0,0,0,0,0,0
457,54848,Oneida Castle village,Oneida Castle,NA,609,19493,NA,NGRID,2000,NA,1356867.05918,5941.67765746,0,0,0,0,0,0,0,0
382,81754,Whitestown town,Whitestown,NA,11056,202211,NA,NGRID,2000,NA,62453949.5333,61635.4516971,0,0,0,0,0,0,0,0
384,23756,Elba town,Elba,NA,1896,149671,NA,NGRID,2000,NA,90480141.6209,45620.5156012,0,0,0,0,0,0,0,0
385,41905,Lenox town,Lenox,NA,3345,190888,NA,NGRID,2000,NA,82848207.8658,58184.4206528,0,0,0,0,0,0,0,0
388,06057,Bergen town,Bergen,NA,2163,143092,NA,NGRID,2000,NA,69881310.0751,43615.0316226,0,0,0,0,0,0,0,0
391,55365,Oriskany village,Oriskany,NA,1456,24858,NA,NGRID,2000,NA,1993667.40589,7576.92557388,0,0,0,0,0,0,0,0
392,61808,Riga town,Riga,NA,3968,174670,NA,NGRID,2000,NA,88444177.4616,53240.2353952,0,0,0,0,0,0,0,0
394,15825,Clarence town,Clarence,NA,26076,195726,NA,NYSEG,2000,NA,138565376.673,59658.3666407,0,0,0,0,0,0,0,0
395,54837,Oneida city,Oneida,Outside,10672,148820,NA,NGRID,2000,NA,57243081.9705,45361.5111077,0,0,0,0,0,0,0,0
398,57221,Perinton town,Perinton,NA,40292,183770,NA,RGE,2000,NA,84899537.0861,56014.7496401,0,0,0,0,0,0,0,0
399,56198,Palmyra town,Palmyra,NA,4516,147653,NA,NYSEG,2000,NA,84197860.974,45006.2325114,0,0,0,0,0,0,0,0
400,64034,Royalton town,Royalton,NA,6103,256531,NA,NGRID,2000,NA,182500636.094,78192.0690741,0,0,0,0,0,0,0,0
402,55101,Oppenheim town,Oppenheim,NA,1721,171010,NA,NGRID,2000,NA,145484159.329,52124.6266981,0,0,0,0,0,0,0,0
405,53660,North Syracuse village,North Syracuse,T Cicero,6358,35252,NA,NGRID,2000,NA,5065281.65965,10745.2296949,0,0,0,0,0,0,0,0
407,08433,Broadalbin town,Broadalbin,NA,3846,150039,NA,NGRID,2000,NA,99915913.9459,45732.3870444,0,0,0,0,0,0,0,0
408,02000,Amherst town,Amherst,NA,115628,215499,NA,NGRID,2000,NA,135598539.219,65685.1544666,0,0,0,0,0,0,0,0
409,64815,Salina town,Salina,NA,32221,134600,NA,NGRID,2000,NA,37208378.5713,41027.0390115,0,0,0,0,0,0,0,0
329,72455,Sweden town,Sweden,NA,5628,139737,NA,NGRID,2000,NA,81930188.6563,42592.4941207,0,0,0,0,0,0,0,0
331,78960,Webster village,Webster,NA,4701,60563,NA,RGE,2000,NA,5682258.69739,18460.1556574,0,0,0,0,0,0,0,0
332,43082,Lockport city,Lockport,NA,22602,90193,NA,NYSEG,2000,NA,22444035.8396,27491.458367,0,0,0,0,0,0,0,0
